Frame X1 Y1 Flag1 X2 Y2 Flag2 X3 Y3 Flag3 X4 Y4 Flag4 X5 Y5 Flag5 X6 Y6 Flag6
Tracks 1 to 6                         
197 166.99258 606.38635                
198 166.76677 606.788                
199 166.58305 607.49005                
200 166.37582 608.4884                
201 166.201 609.71094                
202 165.99501 611.26746                
203 165.7952 613.2579                
204 165.51335 615.56177                
205 165.30968 618.2279                
206 165.15825 621.1397                
207 164.93208 624.52454                
208 164.66339 628.3301                
209 164.41318 632.2685                
210 164.13033 636.6564                
211 163.96541 644.4484                
212 163.71013 645.9962                
213 163.45346 644.80817                
214 163.28552 643.1977                
215 162.94948 639.224                
216 162.8 638.39545                
217 162.47104 637.85974                
218 162.27522 637.685                
219 162.121 637.7131                
220 161.89485 638.20044                
221 161.59834 639.0991                
222 161.36734 643.3737                
223 161.07423 644.72577                
224 160.82422 645.9683                
225 160.51242 646.13104                
226 160.1683 646.0129                
227 159.89877 645.8378                
228 159.7176 645.9083                
229 159.4011 646.1923                
230 159.18472 646.0825                
231 158.94034 646.1187                
232 158.6687 646.0257                
233 158.49753 646.01794                
234 158.14426 646.13446                
235 157.91228 646.1589                
236 157.63776 646.1113                
237 157.27805 646.1585                
238 156.97116 646.1785                
239 156.68437 646.27167                
240 156.33333 646.3823                
241 156.00122 646.4401                
242 155.66809 646.42395                
243 155.40742 646.45496                
244 155.01653 646.42535                
245 154.7567 646.4063                
246 154.4755 646.4191                
247 154.12743 646.55585                
248 153.8239 646.47534                
249 153.51096 646.42944                
250 153.2011 646.387                
251 152.85394 646.37634                
252 152.48781 646.42316                
253 152.09152 646.5824                
254 151.68338 646.62225                
255 151.2954 646.6562                
256 150.85072 646.77185                
257 150.52788 646.8709                
258 150.06068 646.9175                
259 149.72049 646.9651                
260 149.30025 646.94434                
261 148.97101 646.9553                
262 148.625 646.91504                
263 148.1787 646.9741                
264 147.78915 646.93256                
265 147.38675 646.9651                
266 146.94014 646.9268                
267 146.59409 646.97046                
268 146.1727 646.9541                
269 145.71634 647.0469                
270 145.24849 647.09564                
271 144.85904 647.1566                
272 144.32593 647.2371                
273 143.96338 647.2635                
274 143.50961 647.40265                
275 143.04106 647.3623                
276 142.66019 647.3762                
277 142.2695 647.35236                
278 141.95978 647.2935                
279 141.58524 647.30554                
280 141.19435 647.2858                
281 140.83655 647.25635                
282 140.42642 647.1948                
283 140.02745 647.2971                
284 139.6482 647.16504                
285 139.2148 647.4025                
286 138.8483 647.36896                
287 138.34178 647.3249 165.82538 3.14859              
288 137.97722 647.4101 166.09395 3.1414688              
289 137.52036 647.5108 167.52795 2.9473119              
290 137.0913 647.6161 169.4375 2.5948277              
291 136.71161 647.61365 171.01843 2.2765727              
292 136.27698 647.6211 169.2149 2.5950325              
293 135.90166 647.5735 168.3707 2.7672415              
294 135.47232 647.6083 166.35161 3.1344087              
295 135.15218 647.6413 165.10043 3.1528385              
296 134.80806 647.571 164.66924 3.1637363              
297 134.36516 647.5811                
298 133.97511 647.55804                
299 133.512 647.5803                
300 133.15787 647.65607                
301 132.71957 647.7518                
302 132.26582 647.68756                
303 131.82028 647.8025 166.09395 3.1414688              
304 131.42152 647.86383 167.17386 2.9514039              
305 130.96611 647.9233 168.98918 2.5952382              
306 130.41934 647.9899 169.2149 2.5950325              
307 130.09622 648.0313 168.48924 2.764516              
308 129.66449 648.016 167.42258 2.9451613              
309 129.30403 647.9905 167.51935 2.9473119              
310 128.92569 647.953 165.96104 3.1450217              
311 128.39598 648.0674 165.34532 3.151416              
312 128.03136 647.8929 163.77922 3.551948              
313 127.590805 648.03186                
314 127.19267 647.9894                
315 126.856636 648.1244                
316 126.31516 648.0652                
317 125.85967 648.1097 164.09825 3.3558953              
318 125.43824 648.0962 165.20525 3.155022              
319 124.92773 648.13983 165.85715 3.142857              
320 124.44228 648.24677 166.93723 2.952381              
321 124.05225 648.33966 168.75 2.6              
322 123.54245 648.3502 168.24947 2.7699783              
323 123.03121 648.4482 168.48924 2.764516              
324 122.61375 648.5107 167.29958 2.9482758              
325 122.17412 648.53174 167.29958 2.9482758              
326 121.7178 648.6183 166.57608 2.9565217              
327 121.22568 648.6524 165.34532 3.151416              
328 120.80796 648.5597 163.77922 3.551948              
329 120.40296 648.54614                
330 119.84279 648.5603                
331 119.31702 648.7145                
332 118.89044 648.71326                
333 118.334114 648.77454                
334 117.87237 648.8173 165.85715 3.142857              
335 117.22929 648.8162 166.93723 2.952381              
336 116.810265 648.91986 167.29958 2.9482758              
337 116.32887 648.94934 167.6502 2.944206              
338 115.81279 649.0942 167.7698 2.9411135              
339 115.2355 649.0116 167.99359 2.940171              
340 114.75433 648.9867 167.6502 2.944206              
341 114.32538 649.00525 167.1918 2.9461207              
342 113.811554 649.11725 166.81236 2.9555314              
343 113.232635 649.12616 165.72125 3.1464207              
344 112.77347 648.97626 165.20525 3.155022              
345 112.22864 649.0958                
346 111.76713 649.155                
347 111.08343 649.1444                
348 110.604836 649.1129                
349 110.09839 649.1973                
350 109.589325 649.2053                
351 109.02711 649.2024                
352 108.51843 649.3306                
353 107.87199 649.40356                
354 107.39758 649.40106                
355 106.90045 649.4522                
356 106.42563 649.4805                
357 105.8242 649.548                      
Track Length Distance traveled Nr of Frames            
1 878.058 66.70579 175               
2 1071.7415 609.6811 294               
3 11.698078 1.1562424 10               
4 8.899065 2.350842 10               
5 10.278906 0.37445605 12               
6 4.9583335 0.65201473 11               
